id,name,cat,price,was,desc,badge,days,imgUrl,soferId
,"מזוזה ""פולימר בטון"" שיש גס לבן ש ציפוי כסף 20סמ...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" שיש גס לבן ש ציפוי כסף 20סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/21820.jpg,
,"מזוזה ""פולימר בטון"" שיש גס לבן ש ציפוי זהב 20סמ...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" שיש גס לבן ש ציפוי זהב 20סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/21821.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - גוון אפור...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - גוון אפור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/21841.webp,
,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - גוון אפור...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - גוון אפור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/21846.jpg,
,"מזוזה ""פולימר בטון"" פסים כסף 30 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,188.78,,"מזוזה ""פולימר בטון"" פסים כסף 30 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22009.jpg,
,"מזוזה ""פולימר בטון"" פסים כסף 20 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" פסים כסף 20 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22010.jpg,
,"מזוזה ""פולימר בטון"" פסים כסף 15 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,117.98,,"מזוזה ""פולימר בטון"" פסים כסף 15 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22011.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ",מזוזות,117.98,,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22047.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ",מזוזות,117.98,,"מזוזה ""פולימר בטון"" ""ש"" 25 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22182.jpg,
,"מזוזה פלסטיק 12 ס""מ שקוף עם בורג ""ש"" כסף",מזוזות,7.76,,"מזוזה פלסטיק 12 ס""מ שקוף עם בורג ""ש"" כסף הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/22183.jpg,
,"מזוזה פלסטיק 12 ס""מ לבנה עם בורג ""ש"" כסף",מזוזות,7.76,,"מזוזה פלסטיק 12 ס""מ לבנה עם בורג ""ש"" כסף הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/22184.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 30 ס""מ",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ""ש"" 30 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22223.jpg,
,"מזוזה ""פולימר בטון"" ""ש"" 30 ס""מ",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ""ש"" 30 ס""מ הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22224.jpg,
,"מזוזה פולימר בטון 15 ס""מ ירושלים",מזוזות,106.18,,"מזוזה פולימר בטון 15 ס""מ ירושלים הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22255.webp,
,".מזוזה פלסטיק 12 ס""מ שקופה ""ש"" כסף פקק גומי - ""י...",מזוזות,25.94,,".מזוזה פלסטיק 12 ס""מ שקופה ""ש"" כסף פקק גומי - ""י... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22265.jpg,
,"מזוזה פולימר בטון 20 ס""מ ירושלים",מזוזות,165.18,,"מזוזה פולימר בטון 20 ס""מ ירושלים הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22292.webp,
,"מזוזה פולימר בטון 12 ס""מ ירושלים",מזוזות,106.18,,"מזוזה פולימר בטון 12 ס""מ ירושלים הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22293.webp,
,מזוזה פלסטיק לבן פס זהב מעוגל אלכסוני ש זהב עם חורים 12 סמ...,מזוזות,25.94,,"מזוזה פלסטיק לבן פס זהב מעוגל אלכסוני ש זהב עם חורים 12 סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22339.webp,
,מזוזה פלסטיק לבן פס זהב מעוגל אלכסוני ש זהב עם חורים 15 סמ...,מזוזות,28.3,,"מזוזה פלסטיק לבן פס זהב מעוגל אלכסוני ש זהב עם חורים 15 סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22345.webp,
,מזוזה פלסטיק שקוף פס זהב מעוגל אלכסוני ש זהב עם חורים 12 סמ...,מזוזות,25.94,,"מזוזה פלסטיק שקוף פס זהב מעוגל אלכסוני ש זהב עם חורים 12 סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22348.webp,
,מזוזה פלסטיק שקוף פס זהב מעוגל אלכסוני ש זהב עם חורים 15 סמ...,מזוזות,25.94,,"מזוזה פלסטיק שקוף פס זהב מעוגל אלכסוני ש זהב עם חורים 15 סמ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22352.webp,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - גוון אפור...",מזוזות,106.18,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - גוון אפור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22445.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - שחור...",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - שחור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22452.webp,
,"מזוזה אלומיניום 10 ס""מ כסף מנוקד ""ש"" מודפסת...",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ כסף מנוקד ""ש"" מודפסת... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22457.jpg,
,"מזוזה אלומיניום 12 ס""מ כסף מנוקד ""ש"" מודפסת ללא...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ כסף מנוקד ""ש"" מודפסת ללא... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22458.jpg,
,"מזוזה אלומיניום 15 ס""מ כסף מנוקד ""ש"" מתכת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ כסף מנוקד ""ש"" מתכת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22459.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - לבן",מזוזות,106.18,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22487.webp,
,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - לבן",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22523.webp,
,"מזוזה פלסטיק 15 ס""מ שקופה ""ש"" כסף פקק גומי - ""ירושלים""...",מזוזות,28.3,,"מזוזה פלסטיק 15 ס""מ שקופה ""ש"" כסף פקק גומי - ""ירושלים""... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22535.jpg,
,"מזוזה פלסטיק 12 ס""מ ""ירושלים"" לבנה ""ש"" כסף עם פקק גומי...",מזוזות,25.94,,"מזוזה פלסטיק 12 ס""מ ""ירושלים"" לבנה ""ש"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22538.jpg,
,"מזוזה פלסטיק 12 ס""מ ""ירושלים"" כסף עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק 12 ס""מ ""ירושלים"" כסף עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22540.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - גוון אפור...",מזוזות,106.18,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - גוון אפור... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22594.webp,
,"מזוזה אלומיניום 10 ס""מ אפור כהה ללא חורים ""ש"" מ...",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ אפור כהה ללא חורים ""ש"" מ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22625.jpg,
,"מזוזה אלומיניום 12 ס""מ אפור כהה ללא חורים ""ש...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ אפור כהה ללא חורים ""ש... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22627.jpg,
,"מזוזה אלומיניום 15 ס""מ אפור כהה ללא חורים ""ש"" מודפ...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ אפור כהה ללא חורים ""ש"" מודפ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22628.jpg,
,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - לבן",מזוזות,106.18,,"מזוזה ""פולימר בטון"" ברכת הבית 15 ס""מ - לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22644.webp,
,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - לבן",מזוזות,165.18,,"מזוזה ""פולימר בטון"" ברכת הבית 20 ס""מ - לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22645.webp,
,"מזוזה אלומניום 15 ס""מ ש מתכת ""אפור""",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ ש מתכת ""אפור"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22726.webp,
,"מזוזה אלומניום 15 ס""מ ש מתכת ""זהב""",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ ש מתכת ""זהב"" הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22727.jpg,
,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מודפסת",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ לבן ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22733.webp,
,"מזוזה אלומיניום 12 ס""מ שחור מט ""ש"" מודפסת",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ שחור מט ""ש"" מודפסת הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22737.jpg,
,"מזוזה אלומניום 15 ס""מ לבנה פרופיל מיוחד",מזוזות,30.66,,"מזוזה אלומניום 15 ס""מ לבנה פרופיל מיוחד הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22742.jpg,
,"מזוזה אלומיניום 12 ס""מ בגוון כסף מט ""ש"" מתכת פר...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ בגוון כסף מט ""ש"" מתכת פר... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/webp/22759.webp,
,"מזוזה אלומיניום 12 ס""מ צבועה בתלת מימד - פסים...",מזוזות,44.82,,"מזוזה אלומיניום 12 ס""מ צבועה בתלת מימד - פסים... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22796.jpg,
,"מזוזה אלומיניום 15 ס""מ צבועה בתלת מימד - פסים ל...",מזוזות,47.18,,"מזוזה אלומיניום 15 ס""מ צבועה בתלת מימד - פסים ל... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22797.jpg,
,"מזוזה אלומיניום 12 ס""מ בז פרופיל מיוחד",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ בז פרופיל מיוחד הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22803.jpg,
,"מזוזה אלומיניום 10 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד...",מזוזות,25.94,,"מזוזה אלומיניום 10 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22806.jpg,
,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22841.jpg,
,"מזוזה אלומיניום 15 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד...",מזוזות,30.66,,"מזוזה אלומיניום 15 ס""מ שחורה ""ש"" מתכת פרופיל מיוחד... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22842.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22902.jpg,
,"מזוזה אלומיניום 12 ס""מ בגוון כסף מט עם חורים ""ש""...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ בגוון כסף מט עם חורים ""ש""... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22921.jpg,
,"מזוזה פלסטיק 15 ס""מ ""ירושלים"" לבנה עם פקק גומי...",מזוזות,28.3,,"מזוזה פלסטיק 15 ס""מ ""ירושלים"" לבנה עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/22923.jpg,
,"מזוזה פלסטיק שקופה 15 ס""מ עם נצנצים ""ש"" כסף עם...",מזוזות,18.86,,"מזוזה פלסטיק שקופה 15 ס""מ עם נצנצים ""ש"" כסף עם... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/22972.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ עם נצנצים ""ש"" כסף עם...",מזוזות,16.5,,"מזוזה פלסטיק שקופה 12 ס""מ עם נצנצים ""ש"" כסף עם... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14 ימים,https://www.israel-judaica.com/big/23000.jpg,
,"מזוזה אלומיניום 10 ס""מ צבועה בתלת מימד - שיש לבן...",מזוזות,44.82,,"מזוזה אלומיניום 10 ס""מ צבועה בתלת מימד - שיש לבן... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23038.jpg,
,"מזוזה אלומיניום 7 ס""מ שחורה ""ש"" ללא חורים מודפס...",מזוזות,25.94,,"מזוזה אלומיניום 7 ס""מ שחורה ""ש"" ללא חורים מודפס... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23074.jpg,
,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" ללא חורים...",מזוזות,25.94,,"מזוזה אלומיניום 12 ס""מ שחורה ""ש"" ללא חורים... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23076.jpg,
,"מזוזה פלסטיק לבנה 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק...",מזוזות,25.94,,"מזוזה פלסטיק לבנה 12 ס""מ ""כותל"" ""ש"" כסף עם עם פקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23104.jpg,
,"מזוזה פלסטיק לבנה 15 ס""מ ""כותל"" ""ש"" כסף עם עם פ...",מזוזות,28.3,,"מזוזה פלסטיק לבנה 15 ס""מ ""כותל"" ""ש"" כסף עם עם פ... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23105.jpg,
,"מזוזה פלסטיק לבנה 20 ס""מ ""ירושלים"" עם פקק גומי...",מזוזות,42.46,,"מזוזה פלסטיק לבנה 20 ס""מ ""ירושלים"" עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23365.jpg,
,"מזוזת פלסטיק 12 ס""מ לבן",מזוזות,25.94,,"מזוזת פלסטיק 12 ס""מ לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23403.jpg,
,"מזוזת פלסטיק 15 ס""מ לבן",מזוזות,28.3,,"מזוזת פלסטיק 15 ס""מ לבן הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23404.jpg,
,"מזוזה פלסטיק לבנה 20 ס""מ ""ירושלים"" עם פקק גומי...",מזוזות,42.46,,"מזוזה פלסטיק לבנה 20 ס""מ ""ירושלים"" עם פקק גומי... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23497.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23605.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק גו...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק גו... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23606.jpg,
,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק...",מזוזות,25.94,,"מזוזה פלסטיק שקופה 12 ס""מ ""ש"" כסף עם פלקטה ופקק... הוא פריט שמכניס יופי, משמעות וחיבור אמיתי לבית יהודי.
עיצוב מוקפד, נוכחות מרשימה ותחושת יוקרה שמורגשת כבר מהשימוש הראשון.",,7-14,https://www.israel-judaica.com/big/23608.jpg,
