doc_id,our_name,paldinox_name,match_confidence,match_score,paldinox_sku,sku_method,source_url,cat,price
"boENLqdXPVhnf74MltaX","מעמד קומותיים עץ ערבסק מתכת זהב על בסיס ופעמון זכוכית שקוף גובה 43 קוטר 25 ס”מ","מעמד קומותיים עץ ערבסק מתכת זהב על בסיס ופעמון זכוכית שקוף גובה 43 קוטר 25 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%a5-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a2%d7%9c-%d7%91%d7%a1%d7%99%d7%a1/","עיצוב הבית","544.76"
"bywhU9Jwd92Lfjb0pcnM","אגרטל קריסטל יוקו – גובה 33 ס""מ","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%99%d7%95%d7%a7%d7%95-%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%92%d7%95%d7%91%d7%94-33-%d7%a1%d7%9e/","עיצוב הבית","476.13"
"c1XFIVGmeznXIjOQiS3D","אגרטל זכוכית קלאסי גובה 25 ס”מ","אגרטל זכוכית קלאסי גובה 25 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a7%d7%9c%d7%90%d7%a1%d7%99-%d7%92%d7%95%d7%91%d7%94-25-%d7%a1%d7%9e/","עיצוב הבית","108.72"
"c77DE2LOShhTun3gJ56b","סט 6 חבקים למפיות בעיצוב פנינים זהב","","url_only","","X4904","json-ld","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%a4%d7%a0%d7%99%d7%a0%d7%99%d7%9d-%d7%96%d7%94%d7%91-5%d7%a1%d7%9e-2/","כלי שולחן והגשה","150.01"
"cbZtGFWMh7OMq3Rswu0T","מגש עגול עם רגל ניקל","h13/D16 מגש עגול עם רגל ניקל","fuzzy","0.83","X3992","json-ld","https://paldinox.co.il/product/h13-d16-%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-%d7%a2%d7%9d-%d7%a8%d7%92%d7%9c-%d7%a0%d7%99%d7%a7%d7%9c/","עיצוב הבית","84.8"
"cfa4LJf1zxBqkQ86ayu5","מכסה לסיר X1837M זכוכית/ סיליקון/ ידית D20","","url_only","","X4326M","json-ld","https://paldinox.co.il/product/%d7%9e%d7%9b%d7%a1%d7%94-%d7%9c%d7%a1%d7%99%d7%a8-x1837m-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a1%d7%99%d7%9c%d7%99%d7%a7%d7%95%d7%9f-%d7%99%d7%93%d7%99%d7%aa-d20-2/","עיצוב הבית","50.07"
"dEcR5kkP6YI9mlCqNGJi","סיר בישול שחור 32 ס""מ עם מכסה זכוכית","","url_only","","X5290C","json-ld","https://paldinox.co.il/product/%d7%a1%d7%99%d7%a8-32-%d7%a1%d7%9e-8-8-%d7%9c%d7%99%d7%98%d7%a8-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-oslo-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a9-2/","כלי שולחן והגשה","392.16"
"dQLEJdJfGfRieKPEr2do","דיקנטר DIAMOND 0.7L","דיקנטר DIAMOND 0.7L","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%93%d7%99%d7%a7%d7%a0%d7%98%d7%a8-diamond-0-7l-2/","כלי שולחן והגשה","391.33"
"dU9B6ZlBEz8KJl2B2SWo","סט6 חבקים למפיות פרח טיטניום","סט6 חבקים למפיות פרח טיטניום","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%a4%d7%a8%d7%97-%d7%98%d7%99%d7%98%d7%a0%d7%99%d7%95%d7%9d-2/","כלי שולחן והגשה","86.98"
"dUsLmJ8RSYBCyNbE4H1p","סט 2 צלחות מתכת עגולות שחור","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%a1%d7%98-2-%d7%a6%d7%9c%d7%97%d7%95%d7%aa-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-30-25-%d7%a1%d7%9e/","כלי שולחן והגשה","97.84"
"eCGjP7q16ORW8XH5KmDQ","קערת קריסטל NEPTUNE לשולחן חג","","url_only","","","HTTP_404","https://paldinox.co.il/product/neptune-%d7%a7%d7%a2%d7%a8%d7%94-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-29-29-%d7%a1%d7%9e-%d7%92%d7%95%d7%91%d7%94-8-5-%d7%a1%d7%9e/","כלי שולחן והגשה","367.44"
"eCswVs67ts4UypbFimzu","סט 4 עגלות הגשה תלת-קומתיות שחור מט","","url_only","","P309B","json-ld","https://paldinox.co.il/product/%d7%a1%d7%98-4-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-3-%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%98-%d7%92%d7%95%d7%91%d7%94-76-%d7%a1%d7%9e/","כלי שולחן והגשה","847.89"
"eCwmJEMe3BSraQVuT6yG","מגש מתכת בגוון זהב עם ידיות","","url_only","","X4769GZ","json-ld","https://paldinox.co.il/product/44-21-5-%d7%96%d7%95%d7%92-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%99%d7%93%d7%99%d7%95%d7%aa-%d7%9e%d7%90%d7%95%d7%a8%d7%9a-%d7%96%d7%94%d7%91/","כלי שולחן והגשה","206.86"
"ecHJyAVIic5pbH01VU9H","מגש מרובע על רגל זהב וכסף / כדורים מתכת 25/23 ס”מ גובה 11 ס”מ","מגש מרובע על רגל זהב וכסף / כדורים מתכת 25/23 ס”מ גובה 11 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%96%d7%94%d7%91-%d7%95%d7%9b%d7%a1%d7%a3-%d7%9b%d7%93%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%aa%d7%9b%d7%aa-25-23/","כלי שולחן והגשה","258.72"
"eg8VKlh2Kzl2j5goF66Y","מגש מלבני זכוכית אמבר בעיצוב Ella","","url_only","","","HTTP_404","https://paldinox.co.il/product/ella-amber-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-39-13-5-%d7%a1%d7%9e/","כלי שולחן והגשה","84.8"
"eryYHznstyzoRszdVscF","סט 3 נרות ריחניים כדוריים – שחור, שנהב וכתום","","url_only","","X4757","json-ld","https://paldinox.co.il/product/d12-%d7%a1%d7%98-3-%d7%a0%d7%a8-%d7%a8%d7%99%d7%97%d7%a0%d7%99-%d7%9b%d7%93%d7%95%d7%a8%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%a9%d7%a0%d7%94%d7%91-%d7%9b%d7%aa%d7%95%d7%9d-%d7%93%d7%95%d7%9e%d7%93%d7%9e/","עיצוב הבית","215.23"
"f13OMdZyDuPHrFfGI9sW","מחבת 28 ס”מ שחור OSLO ציפוי שיש 4 שכבות יציקת אלו. קוצ’ינה מיה","","url_only","","X5291","json-ld","https://paldinox.co.il/product/%d7%9e%d7%97%d7%91%d7%aa-28-%d7%a1%d7%9e-%d7%a9%d7%97%d7%95%d7%a8-%d7%9e%d7%9b%d7%a1%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-oslo-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%a9%d7%99%d7%a9-4-%d7%a9%d7%9b/","כלי שולחן והגשה","195.96"
"f74f9LiXYabB78pty8L9","מגש מרובע ערבסק זהב אלומיניום 31/31 גובה 5 ס”מ","מגש מרובע ערבסק זהב אלומיניום  31/31 גובה 5 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%a8%d7%95%d7%91%d7%a2-%d7%a2%d7%a8%d7%91%d7%a1%d7%a7-%d7%96%d7%94%d7%91-%d7%90%d7%9c%d7%95%d7%9e%d7%99%d7%a0%d7%99%d7%95%d7%9d-31-31-%d7%92%d7%95%d7%91%d7%94-5-%d7%a1/","כלי שולחן והגשה","195.96"
"f8L2G5Kxdk7L2U7MAaNF","h15 עציץ מתכת עגול אפור קוטר 19סמ","h15 עציץ מתכת עגול אפור קוטר 19סמ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/h15-%d7%a2%d7%a6%d7%99%d7%a5-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a2%d7%92%d7%95%d7%9c-%d7%90%d7%a4%d7%95%d7%a8-%d7%a7%d7%95%d7%98%d7%a8-19%d7%a1%d7%9e-2/","עיצוב הבית","163.26"
"fEAoBl96Biz2YxLBCEHn","כלי שח קרמיקה – מלך שחור","h32D12 כלי שח קרמיקה/מלך שחור","fuzzy","0.91","X4607","json-ld","https://paldinox.co.il/product/h32d12-%d7%9b%d7%9c%d7%99-%d7%a9%d7%97-%d7%a7%d7%a8%d7%9e%d7%99%d7%a7%d7%94-%d7%9e%d7%9c%d7%9a-%d7%a9%d7%97%d7%95%d7%a8/","עיצוב הבית","215.23"
"fFN8CewkpJeGruapwJU5","סט 3 צנצנות מרובעות זכוכית עם מכסה זהב – 1.5 ליטר","","url_only","","X4345ZA","json-ld","https://paldinox.co.il/product/h20-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%9e%d7%a8%d7%95%d7%91%d7%a2%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%90%d7%9e%d7%91%d7%a8-%d7%95%d7%9e%d7%9b%d7%a1%d7%94-%d7%96-2/","עיצוב הבית","215.21"
"fOKipG35Wwc8W73YqYN6","תיק תכלת מלכותי בעיצוב Royal","","url_only","","","HTTP_404","https://paldinox.co.il/product/35royal-%d7%aa%d7%99%d7%a7-%d7%aa%d7%9b%d7%9c%d7%aa-3844-5/","כלי שולחן והגשה","52.15"
"fZdpjuJcovsLKIrzpiGK","קופסת זכוכית רטרו עם מכסה – קטנה","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%a7%d7%95%d7%a4%d7%a1%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a9%d7%a7%d7%95%d7%a4%d7%94-%d7%a8%d7%98%d7%a8%d7%95-%d7%92%d7%95%d7%91%d7%94-15-%d7%a7%d7%95%d7%98%d7%a8-14-5-%d7%a1%d7%9e-3/","עיצוב הבית","36.97"
"foRqflAb4C9IBt4SOGKE","H27 שמפנירה/טבעות זהב","H27 שמפנירה/טבעות זהב","exact","1.00","","HTTP_404","https://paldinox.co.il/product/h27-%d7%a9%d7%9e%d7%a4%d7%a0%d7%99%d7%a8%d7%94-%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%96%d7%94%d7%91-3/","עיצוב הבית","250.44"
"gcCOLbrSp6sAzsC2UXnZ","מגש מתכת שחורה עם פעמון זכוכית","","url_only","","X4745AS","json-ld","https://paldinox.co.il/product/h20-44-5-17-5-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8%d7%94-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a9%d7%a7/","עיצוב הבית","413.96"
"gcGJHXKiwsDZmSDJ7vqR","עגלת ירקות עגולה 3 קומות בלבן","","url_only","","P430W","json-ld","https://paldinox.co.il/product/h80-%d7%a1%d7%984-%d7%a2%d7%92%d7%9c%d7%94-%d7%9c%d7%99%d7%a8%d7%a7%d7%95%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-3%d7%a7%d7%95%d7%9e%d7%95%d7%aa-%d7%9c%d7%91%d7%9f-2/","עיצוב הבית","715.28"
"hZGKr0JfYsTtiqL50QdM","אגרטל Haze ברזל בציפוי אמייל – גובה 35 ס""מ","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%90%d7%9e%d7%99%d7%99%d7%9c-haze-%d7%92%d7%95%d7%91%d7%94-35-%d7%a7%d7%95%d7%98%d7%a8-21-%d7%a1%d7%9e-%d7%91%d7%a8%d7%96%d7%9c/","עיצוב הבית","389.15"
"i11KQvV3zdfRzFBLCzFC","כרית נוי 45/45 פסים אפור","כרית נוי 45/45 פסים אפור","exact","1.00","X4577","json-ld","https://paldinox.co.il/product/%d7%9b%d7%a8%d7%99%d7%aa-%d7%a0%d7%95%d7%99-45-45-%d7%a4%d7%a1%d7%99%d7%9d-%d7%90%d7%a4%d7%95%d7%a8-2/","עיצוב הבית","152.34"
"iCpfSsGm5b91VAU5Dibp","מערכת הגשה לקפה ותה 33 חלקים Royal Lace לבן/ זהב New Bone China","מערכת הגשה לקפה ותה 33 חלקים Royal Lace לבן/ זהב New Bone China","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%94%d7%92%d7%a9%d7%94-%d7%9c%d7%a7%d7%a4%d7%94-%d7%95%d7%aa%d7%94-33-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-royal-lace-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-new-bone-china/","כלי שולחן והגשה","1305.58"
"iP8dgUqiuYGPqGCoCs7g","9*15 זוג נר ריחני לבן רענן","9*15 זוג נר ריחני לבן רענן","exact","1.00","","HTTP_404","https://paldinox.co.il/product/915-%d7%96%d7%95%d7%92-%d7%a0%d7%a8-%d7%a8%d7%99%d7%97%d7%a0%d7%99-%d7%9c%d7%91%d7%9f-%d7%a8%d7%a2%d7%a0%d7%9f-2/","עיצוב הבית","163.06"
"iWn2BKpwPf1AYOCFTALp","סט 6 חבקים למפיות עם דוגמת עלי שלכת בזהב","","url_only","","X4901","json-ld","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%a2%d7%9c%d7%99-%d7%a9%d7%9c%d7%9b%d7%aa-%d7%96%d7%94%d7%91-4%d7%a1%d7%9e/","כלי שולחן והגשה","63.07"
"iZZIIrKlIKvZ8TYQJoJ7","סט 3 פמוטים מתכת בגוון בז' בגבהים שונים","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%a1%d7%98-3-%d7%a4%d7%9e%d7%95%d7%98%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%91%d7%96-%d7%92%d7%91%d7%94%d7%99%d7%9d-35-30-25-%d7%a7%d7%95%d7%98%d7%a8-8-8-%d7%a1%d7%9e/","עיצוב הבית","97.84"
"j3BCzy5ZszMJpmZ9bHGD","דיקנטר Bamboo לשולחן שבת","","url_only","","","HTTP_404","https://paldinox.co.il/product/bamboo-080-%d7%93%d7%99%d7%a7%d7%a0%d7%98%d7%a8/","כלי שולחן והגשה","430.48"
"j5XoDnFY6Oc7l9f9gXJQ","קערת קריסטל דאבלין","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%aa-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-%d7%93%d7%90%d7%91%d7%9c%d7%99%d7%9f-%d7%a7%d7%95%d7%98%d7%a8-25-5%d7%a1%d7%9e-h11-5/","עיצוב הבית","123.91"
"jSPlr3Dc3BbvUdCi4NQ2","אגרטל קריסטל Origami","H32 אגרטל קריסטל ORIGAMI","fuzzy","0.86","","HTTP_404","https://paldinox.co.il/product/h32-%d7%90%d7%92%d7%a8%d7%98%d7%9c-%d7%a7%d7%a8%d7%99%d7%a1%d7%98%d7%9c-origami/","עיצוב הבית","389.15"
"jYKbkHpqP3Sdh72G0loc","עששית עגולה מתכת שחור","h9D9.5 עששית עגולה מתכת שחור","fuzzy","0.80","X2124AB","json-ld","https://paldinox.co.il/product/h9d9-5-%d7%a2%d7%a9%d7%a9%d7%99%d7%aa-%d7%a2%d7%92%d7%95%d7%9c%d7%94-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8/","עיצוב הבית","43.49"
"jbxDLNedkxNY8OSEBYTV","STRIX סט 6 כוסות יין 360 מ”ל","STRIX סט 6 כוסות יין 360 מ”ל","exact","1.00","","HTTP_404","https://paldinox.co.il/product/strix-%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%99%d7%99%d7%9f-360-%d7%9e%d7%9c/","כלי שולחן והגשה","130.43"
"jd7StogAnp9H1lykM8VF","זוג מגשי אובלי 30.5/24 ס”מ פולירזין אפור גובה 3.2 ס”מ","זוג מגשי אובלי 30.5/24 ס”מ פולירזין אפור גובה 3.2 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%92%d7%a9%d7%99-%d7%90%d7%95%d7%91%d7%9c%d7%99-30-5-24-%d7%a1%d7%9e-%d7%a4%d7%95%d7%9c%d7%99%d7%a8%d7%96%d7%99%d7%9f-%d7%90%d7%a4%d7%95%d7%a8-%d7%92%d7%95%d7%91%d7%94-3-2/","כלי שולחן והגשה","476.13"
"jgnV2p32WVkrV51tS7Fi","כרית נוי 45/45 פסים ורוד","כרית נוי 45/45 פסים ורוד","exact","1.00","X4577B","json-ld","https://paldinox.co.il/product/%d7%9b%d7%a8%d7%99%d7%aa-%d7%a0%d7%95%d7%99-45-45-%d7%a4%d7%a1%d7%99%d7%9d-%d7%95%d7%a8%d7%95%d7%93-2/","עיצוב הבית","152.34"
"k5mgJjRDUw6GMcLv0zqV","מגש מתכת בשילוב כסף וזהב","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a6%d7%99%d7%a4%d7%95%d7%99-%d7%9b%d7%a1%d7%a3-%d7%a9%d7%95%d7%9c%d7%99%d7%99%d7%9d-%d7%96%d7%94%d7%91-36-23-5-%d7%92%d7%95%d7%91%d7%94-8-%d7%a1%d7%9e/","כלי שולחן והגשה","211.2"
"kXjuzx5YnC2u4rac1dDP","פח אשפה שחור לבן וזהב עם דוגמת נוצות","","url_only","","X4859C","json-ld","https://paldinox.co.il/product/h29-22-22-%d7%a4%d7%97-%d7%90%d7%a9%d7%a4%d7%94-%d7%a0%d7%95%d7%a6%d7%95%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91/","עיצוב הבית","302.21"
"kov46hrVmB0baAMeHIl5","שמפנירה עם טבעות 27 ס”מ כסף עם בסיס","שמפנירה עם טבעות 27 ס”מ כסף עם בסיס","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%a9%d7%9e%d7%a4%d7%a0%d7%99%d7%a8%d7%94-%d7%a2%d7%9d-%d7%98%d7%91%d7%a2%d7%95%d7%aa-27-%d7%a1%d7%9e-%d7%9b%d7%a1%d7%a3-%d7%a2%d7%9d-%d7%91%d7%a1%d7%99%d7%a1/","עיצוב הבית","250.44"
"lJKrTPop9zQLZlYS2R0g","רוקי מאפרה","רוקי מאפרה","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%a8%d7%95%d7%a7%d7%99-%d7%9e%d7%90%d7%a4%d7%a8%d7%94-12/","כלי שולחן והגשה","258.72"
"m5D4qZb4VrxSSUDJZAgc","מעמד מתכת זוגי עם 6 מזלגיות/ 6 כפיות וידית נשיאה ציפוי זהב/יהלום 14.8/7 ס”מ גובה 20 ס”מ","מעמד מתכת זוגי עם 6 מזלגיות/ 6 כפיות  וידית נשיאה ציפוי זהב/יהלום 14.8/7 ס”מ גובה 20 ס”מ","exact","1.00","X5235ZA","json-ld","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%95%d7%92%d7%99-%d7%a2%d7%9d-6-%d7%9e%d7%96%d7%9c%d7%92%d7%99%d7%95%d7%aa-6-%d7%9b%d7%a4%d7%99%d7%95%d7%aa-%d7%95%d7%99%d7%93%d7%99%d7%aa-2/","כלי שולחן והגשה","236.99"
"m8JoZdCA6KnF7MPBMMzd","מעמד קומותיים עגול מתכת שחור פעמון זכוכית שקוף גובה 42 ס”מ קוטר 25.5 ס”מ","מעמד קומותיים עגול מתכת שחור פעמון זכוכית שקוף גובה 42 ס”מ קוטר 25.5 ס”מ","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%9e%d7%93-%d7%a7%d7%95%d7%9e%d7%95%d7%aa%d7%99%d7%99%d7%9d-%d7%a2%d7%92%d7%95%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%a9%d7%97%d7%95%d7%a8-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95-2/","עיצוב הבית","457.56"
"mMuXiJcsOHAQ6pA9t9Ye","35/19 מגש מלבני זכוכית/ניקל","35/19 מגש מלבני זכוכית/ניקל","exact","1.00","","HTTP_404","https://paldinox.co.il/product/35-19-%d7%9e%d7%92%d7%a9-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a0%d7%99%d7%a7%d7%9c/","כלי שולחן והגשה","119.57"
"mpTmOTpj9B91R0z9gEYg","סט 3 צנצנות זכוכית עם מכסה שחור – 1.3 ליטר","","url_only","","X4343B","json-ld","https://paldinox.co.il/product/h20-%d7%a1%d7%98-3-%d7%a6%d7%a0%d7%a6%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%9e%d7%9b%d7%a1%d7%94-%d7%a9%d7%97%d7%95%d7%a8-1-3%d7%9c%d7%99%d7%98%d7%a8-d10-2/","עיצוב הבית","141.29"
"nREI2tuIDQSWfJ3fFANW","מגש עגול 32 סמ מוכסף חרוזים","מגש עגול 32 סמ מוכסף חרוזים","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%92%d7%a9-%d7%a2%d7%92%d7%95%d7%9c-32-%d7%a1%d7%9e-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%97%d7%a8%d7%95%d7%96%d7%99%d7%9d-2/","כלי שולחן והגשה","119.57"
"nU5Pwybn7BMeJ9rSSHst","מגש אובלי מוכסף בגוון זהב","30X18 מוכסף מגש אובלי זהב","fuzzy","0.80","P344G","json-ld","https://paldinox.co.il/product/30x18-%d7%9e%d7%95%d7%9b%d7%a1%d7%a3-%d7%9e%d7%92%d7%a9-%d7%90%d7%95%d7%91%d7%9c%d7%99-%d7%96%d7%94%d7%91/","כלי שולחן והגשה","43.49"
"o06AKzdHXD0yTzZ8MGmS","סט 6 חבקים למפיות זהב יהלומים","סט 6 חבקים למפיות עלה זהב","fuzzy","0.83","X4909A","json-ld","https://paldinox.co.il/product/%d7%a1%d7%986-%d7%97%d7%91%d7%a7%d7%99%d7%9d-%d7%9c%d7%9e%d7%a4%d7%99%d7%95%d7%aa-%d7%99%d7%94%d7%9c%d7%95%d7%9e%d7%99%d7%9d-%d7%96%d7%94%d7%91-4-3%d7%a1%d7%9e/","כלי שולחן והגשה","150.01"
"o9GuhVjFR4Pkzy8uBQTT","סט 6 כוסות שתיה קרה זכוכית פסים 300 מ”ל","סט 6 כוסות שתיה קרה זכוכית פסים 300 מ”ל","exact","1.00","","HTTP_404","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%95%d7%a1%d7%95%d7%aa-%d7%a9%d7%aa%d7%99%d7%94-%d7%a7%d7%a8%d7%94-%d7%96%d7%9b%d7%95%d7%9b%d7%99%d7%aa-%d7%a4%d7%a1%d7%99%d7%9d-300-%d7%9e%d7%9c/","כלי שולחן והגשה","106.54"
"oGtfot4dro2Rg8T2upeh","קערת הגשה אובלית מתכת וזכוכית בעיצוב יוקרתי","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%a7%d7%a2%d7%a8%d7%94-%d7%90%d7%95%d7%91%d7%9c%d7%99%d7%aa-%d7%a2%d7%9c-%d7%a8%d7%92%d7%9c-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%96%d7%94%d7%91-%d7%a4%d7%a2%d7%9e%d7%95%d7%9f-%d7%96%d7%9b%d7%95%d7%9b%d7%99/","כלי שולחן והגשה","431.4"
"oQ5flUnNlQl91MHrpHve","סט 6 כפיות בארוק בציפוי זהב","סט 6 כפיות בארוק זהב","fuzzy","0.91","X2606A","json-ld","https://paldinox.co.il/product/%d7%a1%d7%98-6-%d7%9b%d7%a4%d7%99%d7%95%d7%aa-%d7%91%d7%90%d7%a8%d7%95%d7%a7-%d7%96%d7%94%d7%91/","כלי שולחן והגשה","80.42"
"oj3dvAz7EqP41DObMVEh","זוג מגשי מתכת מלבני שחור/ ידיות 79/18","זוג מגשי מתכת מלבני שחור/ ידיות 79/18","exact","1.00","X4772","json-ld","https://paldinox.co.il/product/%d7%96%d7%95%d7%92-%d7%9e%d7%92%d7%a9%d7%99-%d7%9e%d7%aa%d7%9b%d7%aa-%d7%9e%d7%9c%d7%91%d7%a0%d7%99-%d7%a9%d7%97%d7%95%d7%a8-%d7%99%d7%93%d7%99%d7%95%d7%aa-79-18-2/","כלי שולחן והגשה","719.16"
"pKHsRquFgw8KlDd7Yfjj","סט 6 צלחות Royal 28 ס""מ","","url_only","","","HTTP_404","https://paldinox.co.il/product/royal-%d7%a1%d7%986-%d7%a6%d7%9c%d7%97%d7%95%d7%aa-28%d7%a1%d7%9e-3/","כלי שולחן והגשה","932.69"
"pSqmzC67hk1LhfOSvRVo","מערכת אוכל 18 חלקים Anna לבן וזהב – Fine Bone China","","url_only","","","HTTP_404","https://paldinox.co.il/product/%d7%9e%d7%a2%d7%a8%d7%9b%d7%aa-%d7%90%d7%95%d7%9b%d7%9c-18-%d7%97%d7%9c%d7%a7%d7%99%d7%9d-anna-%d7%9c%d7%91%d7%9f-%d7%96%d7%94%d7%91-%d7%a7%d7%98%d7%a8%d7%99%d7%9d-28-22-17-6-%d7%a1%d7%9e-%d7%a2/","כלי שולחן והגשה","869.54"
